algorithm,graph_id,graph_hash,m,n,sample_id,seed,delete_probability,deleted_edge_count,num_edges,r,L,x_star_index,mis_size,x_star_left_count,x_star_right_count,gamma,Omega,p_gate,q_gate,absf2,absg2,success_probability,ideal_NH_circuit,fk_method,fk_num_steps,fk_norm_error,runtime_prepare,runtime_solver,runtime_total,cache_hit_prefix,cache_hit_clock,status,error_message
NHMIS-FKQAA,cklr_m9_s47_3a72c6a537eb9a4b,3a72c6a537eb9a4b,9,33,47,7459993006017761302,0.05,10,230,33,8679,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0460131399576014,1.0,expm,69432.0,3.326672270986819e-12,39.88876630901359,0.0016796558629721,39.90220418595709,False,True,success,
NHMIS-HDQAA,cklr_m9_s47_3a72c6a537eb9a4b,3a72c6a537eb9a4b,9,33,47,7459993006017761302,0.05,10,230,33,8679,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644246630566,1.0,expm,,,39.88876630901359,0.0005795110482722,39.90278801182285,False,False,success,
HMIS-HDQAA,cklr_m9_s48_0bf8268246348267,0bf8268246348267,9,33,48,1474842479874084921,0.05,6,234,33,8811,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0220171557126929,1.0,expm,,,41.16921978187747,3.228290006518364e-05,41.18384602596052,False,False,success,
NHMIS-FKQAA,cklr_m9_s48_0bf8268246348267,0bf8268246348267,9,33,48,1474842479874084921,0.05,6,234,33,8811,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0331021202821853,1.0,expm,70488.0,4.373834627813267e-12,41.16921978187747,0.0014739201869815,41.18323546811007,False,True,success,
NHMIS-HDQAA,cklr_m9_s48_0bf8268246348267,0bf8268246348267,9,33,48,1474842479874084921,0.05,6,234,33,8811,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644247538846,1.0,expm,,,41.16921978187747,0.0005720709450542,41.18381163314916,False,False,success,
HMIS-HDQAA,cklr_m9_s49_945ecb8403488343,945ecb8403488343,9,33,49,9024033814400617647,0.05,15,225,33,8514,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0209127836798732,1.0,expm,,,38.914019850082695,3.28549649566412e-05,38.92777625890449,False,False,success,
NHMIS-FKQAA,cklr_m9_s49_945ecb8403488343,945ecb8403488343,9,33,49,9024033814400617647,0.05,15,225,33,8514,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0245810444490654,1.0,expm,68112.0,2.8839153287663066e-12,38.914019850082695,0.0014201048761606,38.927175923017785,False,True,success,
NHMIS-HDQAA,cklr_m9_s49_945ecb8403488343,945ecb8403488343,9,33,49,9024033814400617647,0.05,15,225,33,8514,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644245467968,1.0,expm,,,38.914019850082695,0.0005612079985439,38.92774115595967,False,False,success,
HMIS-HDQAA,cklr_m9_s50_a5ca35ade9cf63b7,a5ca35ade9cf63b7,9,33,50,4307990478052688472,0.05,14,226,33,8547,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0210351966074429,1.0,expm,,,39.067093457095325,3.193505108356476e-05,39.082667912123725,False,False,success,
NHMIS-FKQAA,cklr_m9_s50_a5ca35ade9cf63b7,a5ca35ade9cf63b7,9,33,50,4307990478052688472,0.05,14,226,33,8547,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0234949791603132,1.0,expm,68376.0,3.101296996987913e-12,39.067093457095325,0.0014353508595377,39.08206917298958,False,True,success,
NHMIS-HDQAA,cklr_m9_s50_a5ca35ade9cf63b7,a5ca35ade9cf63b7,9,33,50,4307990478052688472,0.05,14,226,33,8547,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644245758616,1.0,expm,,,39.067093457095325,0.0005601388402283,39.08263368601911,False,False,success,
HMIS-HDQAA,cklr_m9_s51_f5e6088f6b0d2fee,f5e6088f6b0d2fee,9,33,51,42666870570636405,0.05,10,230,33,8679,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0215256134726165,1.0,expm,,,39.92093577305786,3.1915027648210526e-05,39.93483142601326,False,False,success,
NHMIS-FKQAA,cklr_m9_s51_f5e6088f6b0d2fee,f5e6088f6b0d2fee,9,33,51,42666870570636405,0.05,10,230,33,8679,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0460131399577688,1.0,expm,69432.0,3.326672270986819e-12,39.92093577305786,0.0014828350394964,39.93421313096769,False,True,success,
NHMIS-HDQAA,cklr_m9_s51_f5e6088f6b0d2fee,f5e6088f6b0d2fee,9,33,51,42666870570636405,0.05,10,230,33,8679,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644246666896,1.0,expm,,,39.92093577305786,0.0005801571533083,39.934797286987305,False,False,success,
HMIS-HDQAA,cklr_m9_s52_69dbe0b39340334b,69dbe0b39340334b,9,33,52,8683037496187741405,0.07,18,222,33,8415,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0205460373887591,1.0,expm,,,37.968799620866776,4.373188130557537e-05,37.98262088280171,False,False,success,
NHMIS-FKQAA,cklr_m9_s52_69dbe0b39340334b,69dbe0b39340334b,9,33,52,8683037496187741405,0.07,18,222,33,8415,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0468090517099011,1.0,expm,67320.0,3.402389481266255e-12,37.968799620866776,0.00145691097714,37.98200714797713,False,True,success,
NHMIS-HDQAA,cklr_m9_s52_69dbe0b39340334b,69dbe0b39340334b,9,33,52,8683037496187741405,0.07,18,222,33,8415,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644244886668,1.0,expm,,,37.968799620866776,0.0005638799630105,37.98257479490712,False,False,success,
HMIS-HDQAA,cklr_m9_s53_a3736ffd9c150a05,a3736ffd9c150a05,9,33,53,2692839170140472946,0.07,12,228,33,8613,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0212802561562257,1.0,expm,,,41.77107470296323,4.5011984184384346e-05,41.78783211414702,False,False,success,
NHMIS-FKQAA,cklr_m9_s53_a3736ffd9c150a05,a3736ffd9c150a05,9,33,53,2692839170140472946,0.07,12,228,33,8613,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0292635796700883,1.0,expm,68904.0,7.297051851651304e-12,41.77107470296323,0.0015030850190669,41.78718693298288,False,True,success,
NHMIS-HDQAA,cklr_m9_s53_a3736ffd9c150a05,a3736ffd9c150a05,9,33,53,2692839170140472946,0.07,12,228,33,8613,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644246194591,1.0,expm,,,41.77107470296323,0.0005935931112617,41.78778480505571,False,False,success,
HMIS-HDQAA,cklr_m9_s54_2fe8feb02048152e,2fe8feb02048152e,9,33,54,9091247198544318571,0.07,7,233,33,8778,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.021894171794347,1.0,expm,,,40.00024129194208,3.2495008781552315e-05,40.014080833876505,False,False,success,
NHMIS-FKQAA,cklr_m9_s54_2fe8feb02048152e,2fe8feb02048152e,9,33,54,9091247198544318571,0.07,7,233,33,8778,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0383007715663638,1.0,expm,70224.0,6.619149672815183e-12,40.00024129194208,0.0014908299781382,40.01347172888927,False,True,success,
NHMIS-HDQAA,cklr_m9_s54_2fe8feb02048152e,2fe8feb02048152e,9,33,54,9091247198544318571,0.07,7,233,33,8778,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644247357188,1.0,expm,,,40.00024129194208,0.0005705601070076,40.01404620497488,False,False,success,
HMIS-HDQAA,cklr_m9_s55_4ee884706ade20b9,4ee884706ade20b9,9,33,55,8777399517745297921,0.07,12,228,33,8613,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0212802561562257,1.0,expm,,,38.88541718898341,3.3060088753700256e-05,38.89931028196588,False,False,success,
NHMIS-FKQAA,cklr_m9_s55_4ee884706ade20b9,4ee884706ade20b9,9,33,55,8777399517745297921,0.07,12,228,33,8613,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0292635796701948,1.0,expm,68904.0,7.297051851651304e-12,38.88541718898341,0.0014699681196361,38.89867582311854,False,True,success,
NHMIS-HDQAA,cklr_m9_s55_4ee884706ade20b9,4ee884706ade20b9,9,33,55,8777399517745297921,0.07,12,228,33,8613,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644246230922,1.0,expm,,,38.88541718898341,0.0005945598240941,38.89927468798123,False,False,success,
HMIS-HDQAA,cklr_m9_s56_cf4054006ed614f2,cf4054006ed614f2,9,33,56,8857488361105423204,0.07,13,227,33,8580,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0211576881263878,1.0,expm,,,38.99254803615622,3.125704824924469e-05,39.008023338159546,False,False,success,
NHMIS-FKQAA,cklr_m9_s56_cf4054006ed614f2,cf4054006ed614f2,9,33,56,8857488361105423204,0.07,13,227,33,8580,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0204753333272457,1.0,expm,68640.0,8.585576694031259e-12,38.99254803615622,0.0014199509751051,39.00742823793553,False,True,success,
NHMIS-HDQAA,cklr_m9_s56_cf4054006ed614f2,cf4054006ed614f2,9,33,56,8857488361105423204,0.07,13,227,33,8580,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644245976604,1.0,expm,,,38.99254803615622,0.0005577260162681,39.00798993301578,False,False,success,
HMIS-HDQAA,cklr_m9_s57_ffc08fecbda9adcb,ffc08fecbda9adcb,9,33,57,6295554299281637451,0.07,27,213,33,8118,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0194507286418093,1.0,expm,,,37.362736247014254,3.20549588650465e-05,37.37678951304406,False,False,success,
NHMIS-FKQAA,cklr_m9_s57_ffc08fecbda9adcb,ffc08fecbda9adcb,9,33,57,6295554299281637451,0.07,27,213,33,8118,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0465764244069945,1.0,expm,64944.0,1.5116796703296133e-12,37.362736247014254,0.0013698399998247,37.37617249414325,False,True,success,
NHMIS-HDQAA,cklr_m9_s57_ffc08fecbda9adcb,ffc08fecbda9adcb,9,33,57,6295554299281637451,0.07,27,213,33,8118,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.998664424285212,1.0,expm,,,37.362736247014254,0.0005784439854323,37.37675491697155,False,False,success,
HMIS-HDQAA,cklr_m9_s58_20f99cf7a198097c,20f99cf7a198097c,9,33,58,6599973245565294619,0.07,20,220,33,8349,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0203019713766977,1.0,expm,,,37.9186664998997,3.196997568011284e-05,37.93242978188209,False,False,success,
NHMIS-FKQAA,cklr_m9_s58_20f99cf7a198097c,20f99cf7a198097c,9,33,58,6599973245565294619,0.07,20,220,33,8349,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.038344812960279,1.0,expm,66792.0,1.654343328993946e-12,37.9186664998997,0.0014354030136018,37.93183674686588,False,True,success,
NHMIS-HDQAA,cklr_m9_s58_20f99cf7a198097c,20f99cf7a198097c,9,33,58,6599973245565294619,0.07,20,220,33,8349,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644244414362,1.0,expm,,,37.9186664998997,0.0005547818727791,37.93239558092319,False,False,success,
HMIS-HDQAA,cklr_m9_s59_66b3e0a21ddc570d,66b3e0a21ddc570d,9,33,59,7344915953784529237,0.07,14,226,33,8547,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0210351966074429,1.0,expm,,,39.18383314507082,3.1507108360528946e-05,39.197585225105286,False,False,success,
NHMIS-FKQAA,cklr_m9_s59_66b3e0a21ddc570d,66b3e0a21ddc570d,9,33,59,7344915953784529237,0.07,14,226,33,8547,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0234949791602278,1.0,expm,68376.0,3.101296996987913e-12,39.18383314507082,0.0014267230872064,39.19697692408226,False,True,success,
NHMIS-HDQAA,cklr_m9_s59_66b3e0a21ddc570d,66b3e0a21ddc570d,9,33,59,7344915953784529237,0.07,14,226,33,8547,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644245722286,1.0,expm,,,39.18383314507082,0.0005615688860416,39.19754267507233,False,False,success,
HMIS-HDQAA,cklr_m9_s60_52395d3e813c3e01,52395d3e813c3e01,9,33,60,4326352509533504126,0.07,12,228,33,8613,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0212802561562257,1.0,expm,,,39.13175087585114,3.203214146196842e-05,39.145546085899696,False,False,success,
NHMIS-FKQAA,cklr_m9_s60_52395d3e813c3e01,52395d3e813c3e01,9,33,60,4326352509533504126,0.07,12,228,33,8613,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0292635796700883,1.0,expm,68904.0,7.297051851651304e-12,39.13175087585114,0.001463487977162,39.14494770695456,False,True,success,
NHMIS-HDQAA,cklr_m9_s60_52395d3e813c3e01,52395d3e813c3e01,9,33,60,4326352509533504126,0.07,12,228,33,8613,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644246194591,1.0,expm,,,39.13175087585114,0.0005596689879894,39.14551179087721,False,False,success,
HMIS-HDQAA,cklr_m9_s61_32551b3ee1e25752,32551b3ee1e25752,9,33,61,8082908651414072339,0.07,15,225,33,8514,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0209127836798732,1.0,expm,,,38.91806041798554,3.158091567456722e-05,38.93183262692765,False,False,success,
NHMIS-FKQAA,cklr_m9_s61_32551b3ee1e25752,32551b3ee1e25752,9,33,61,8082908651414072339,0.07,15,225,33,8514,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0245810444491548,1.0,expm,68112.0,2.8839153287663066e-12,38.91806041798554,0.0014297720044851,38.931224963860586,False,True,success,
NHMIS-HDQAA,cklr_m9_s61_32551b3ee1e25752,32551b3ee1e25752,9,33,61,8082908651414072339,0.07,15,225,33,8514,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644245504298,1.0,expm,,,38.91806041798554,0.000569756841287,38.9317987379618,False,False,success,
HMIS-HDQAA,cklr_m9_s62_258905dc8de2f0a6,258905dc8de2f0a6,9,33,62,6075422491660564674,0.07,17,223,33,8448,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.020668201966936,1.0,expm,,,38.441324569052085,3.0840979889035225e-05,38.45511538698338,False,False,success,
NHMIS-FKQAA,cklr_m9_s62_258905dc8de2f0a6,258905dc8de2f0a6,9,33,62,6075422491660564674,0.07,17,223,33,8448,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0416838347170591,1.0,expm,67584.0,4.4144687905145474e-12,38.441324569052085,0.001450901152566,38.45450422307477,False,True,success,
NHMIS-HDQAA,cklr_m9_s62_258905dc8de2f0a6,258905dc8de2f0a6,9,33,62,6075422491660564674,0.07,17,223,33,8448,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644245104656,1.0,expm,,,38.441324569052085,0.0005736679304391,38.45508226007223,False,False,success,
HMIS-HDQAA,cklr_m9_s63_1e846a4a2f4faa6f,1e846a4a2f4faa6f,9,33,63,4272811132734598117,0.07,20,220,33,8349,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0203019713766977,1.0,expm,,,37.62569451378658,3.181910142302513e-05,37.63948733196594,False,False,success,
NHMIS-FKQAA,cklr_m9_s63_1e846a4a2f4faa6f,1e846a4a2f4faa6f,9,33,63,4272811132734598117,0.07,20,220,33,8349,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.038344812960279,1.0,expm,66792.0,1.654343328993946e-12,37.62569451378658,0.0014333438593894,37.6388923919294,False,True,success,
NHMIS-HDQAA,cklr_m9_s63_1e846a4a2f4faa6f,1e846a4a2f4faa6f,9,33,63,4272811132734598117,0.07,20,220,33,8349,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644244414362,1.0,expm,,,37.62569451378658,0.0005566789768636,37.63945316686295,False,False,success,
HMIS-HDQAA,cklr_m9_s64_5638dd2a50139ccb,5638dd2a50139ccb,9,33,64,3039349819868881804,0.07,12,228,33,8613,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0212802561562257,1.0,expm,,,38.94425031286664,3.181584179401398e-05,38.958084309939295,False,False,success,
NHMIS-FKQAA,cklr_m9_s64_5638dd2a50139ccb,5638dd2a50139ccb,9,33,64,3039349819868881804,0.07,12,228,33,8613,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0292635796700883,1.0,expm,68904.0,7.297051851651304e-12,38.94425031286664,0.0014394368045032,38.95748630608432,False,True,success,
NHMIS-HDQAA,cklr_m9_s64_5638dd2a50139ccb,5638dd2a50139ccb,9,33,64,3039349819868881804,0.07,12,228,33,8613,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644246194591,1.0,expm,,,38.94425031286664,0.0005599150899797,38.958050220040604,False,False,success,
HMIS-HDQAA,cklr_m9_s65_7980d58ecccf910f,7980d58ecccf910f,9,33,65,6125885288924651602,0.07,9,231,33,8712,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0216483986440915,1.0,expm,,,40.071128397015855,3.129709511995316e-05,40.084923583082855,False,False,success,
NHMIS-FKQAA,cklr_m9_s65_7980d58ecccf910f,7980d58ecccf910f,9,33,65,6125885288924651602,0.07,9,231,33,8712,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0439312540303968,1.0,expm,69696.0,2.8612667790639534e-12,40.071128397015855,0.0014815551694482,40.08430518698879,False,True,success,
NHMIS-HDQAA,cklr_m9_s65_7980d58ecccf910f,7980d58ecccf910f,9,33,65,6125885288924651602,0.07,9,231,33,8712,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644246884884,1.0,expm,,,40.071128397015855,0.0005810079164803,40.08489010599442,False,False,success,
HMIS-HDQAA,cklr_m9_s66_2a9861c2ce274ca2,2a9861c2ce274ca2,9,33,66,2897909066664248378,0.07,22,218,33,8283,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0200582704496025,1.0,expm,,,37.38294276501984,3.0837953090667725e-05,37.398386197164655,False,False,success,
NHMIS-FKQAA,cklr_m9_s66_2a9861c2ce274ca2,2a9861c2ce274ca2,9,33,66,2897909066664248378,0.07,22,218,33,8283,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.022834242551442,1.0,expm,66264.0,4.756195437494174e-13,37.38294276501984,0.0013784288894385,37.39779011416249,False,True,success,
NHMIS-HDQAA,cklr_m9_s66_2a9861c2ce274ca2,2a9861c2ce274ca2,9,33,66,2897909066664248378,0.07,22,218,33,8283,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644243978388,1.0,expm,,,37.38294276501984,0.0005588650237768,37.39835297316313,False,False,success,
HMIS-HDQAA,cklr_m9_s67_c60ccff15dd4c829,c60ccff15dd4c829,9,33,67,483115182574009300,0.07,15,225,33,8514,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0209127836798732,1.0,expm,,,40.05351348500699,3.183400258421898e-05,40.06769046699628,False,False,success,
NHMIS-FKQAA,cklr_m9_s67_c60ccff15dd4c829,c60ccff15dd4c829,9,33,67,483115182574009300,0.07,15,225,33,8514,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0245810444491548,1.0,expm,68112.0,2.8839153287663066e-12,40.05351348500699,0.0014103699941188,40.06710038497113,False,True,success,
NHMIS-HDQAA,cklr_m9_s67_c60ccff15dd4c829,c60ccff15dd4c829,9,33,67,483115182574009300,0.07,15,225,33,8514,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644245504298,1.0,expm,,,40.05351348500699,0.0005520081613212,40.06765631097369,False,False,success,
HMIS-HDQAA,cklr_m9_s68_be89c64763c02f36,be89c64763c02f36,9,33,68,4669000684192532735,0.09,17,223,33,8448,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.020668201966936,1.0,expm,,,38.45710364799015,3.187195397913456e-05,38.47286577499472,False,False,success,
NHMIS-FKQAA,cklr_m9_s68_be89c64763c02f36,be89c64763c02f36,9,33,68,4669000684192532735,0.09,17,223,33,8448,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0416838347169075,1.0,expm,67584.0,4.4144687905145474e-12,38.45710364799015,0.001458492828533,38.47226953599602,False,True,success,
NHMIS-HDQAA,cklr_m9_s68_be89c64763c02f36,be89c64763c02f36,9,33,68,4669000684192532735,0.09,17,223,33,8448,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644245068323,1.0,expm,,,38.45710364799015,0.0005581239238381,38.47283160104416,False,False,success,
HMIS-HDQAA,cklr_m9_s69_b403b9e34069c997,b403b9e34069c997,9,33,69,9141781878100991180,0.09,18,222,33,8415,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0205460373887591,1.0,expm,,,38.31088624196127,3.095390275120735e-05,38.32650276180357,False,False,success,
NHMIS-FKQAA,cklr_m9_s69_b403b9e34069c997,b403b9e34069c997,9,33,69,9141781878100991180,0.09,18,222,33,8415,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0468090517097309,1.0,expm,67320.0,3.402389481266255e-12,38.31088624196127,0.001436194172129,38.32589651690796,False,True,success,
NHMIS-HDQAA,cklr_m9_s69_b403b9e34069c997,b403b9e34069c997,9,33,69,9141781878100991180,0.09,18,222,33,8415,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644244850336,1.0,expm,,,38.31088624196127,0.0005687598604708,38.32646934501827,False,False,success,
HMIS-HDQAA,cklr_m9_s70_6558a74619d72fe1,6558a74619d72fe1,9,33,70,8578260998883196188,0.09,24,216,33,8217,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0198149518099881,1.0,expm,,,37.54350311402232,3.1768111512064934e-05,37.55711129680276,False,False,success,
NHMIS-FKQAA,cklr_m9_s70_6558a74619d72fe1,6558a74619d72fe1,9,33,70,8578260998883196188,0.09,24,216,33,8217,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.019786448435804,1.0,expm,65736.0,7.90278953388679e-12,37.54350311402232,0.0013738430570811,37.55651092994958,False,True,success,
NHMIS-HDQAA,cklr_m9_s70_6558a74619d72fe1,6558a74619d72fe1,9,33,70,8578260998883196188,0.09,24,216,33,8217,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9986644243506082,1.0,expm,,,37.54350311402232,0.0005624759942293,37.55707733286545,False,False,success,
HMIS-HDQAA,cklr_m9_s71_a296f90d07d44624,a296f90d07d44624,9,33,71,419191707554682271,0.09,27,213,33,8118,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0194507286418093,1.0,expm,,,39.07006320101209,3.330083563923836e-05,39.085050956113264,False,False,success,
NHMIS-FKQAA,cklr_m9_s71_a296f90d07d44624,a296f90d07d44624,9,33,71,419191707554682271,0.09,27,213,33,8118,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0465764244069945,1.0,expm,64944.0,1.5116796703296133e-12,39.07006320101209,0.0013744069729,39.08445932297036,False,True,success,
NHMIS-HDQAA,cklr_m9_s71_a296f90d07d44624,a296f90d07d44624,9,33,71,419191707554682271,0.09,27,213,33,8118,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.998664424285212,1.0,expm,,,39.07006320101209,0.0005519140977412,39.08501529018395,False,False,success,
HMIS-HDQAA,cklr_m9_s72_7bd19fddf7cf2a94,7bd19fddf7cf2a94,9,33,72,2212797498990367474,0.09,19,221,33,8382,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0204239598163911,1.0,expm,,,38.127104772022,3.198790363967419e-05,38.14088724716567,False,False,success,
NHMIS-FKQAA,cklr_m9_s72_7bd19fddf7cf2a94,7bd19fddf7cf2a94,9,33,72,2212797498990367474,0.09,19,221,33,8382,511,9,9,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0483378476027005,1.0,expm,67056.0,3.9042102883968255e-12,38.127104772022,0.001443819142878,38.14029384194873,False,True,success,
